app_id,permission,level
com.entrust.identityGuard.mobile,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
com.entrust.identityGuard.mobile,android.permission.WRITE_SETTINGS,signature
com.entrust.identityGuard.mobile,android.permission.BIND_JOB_SERVICE,signature
com.entrust.identityGuard.mobile,com.sec.enterprise.knox.permission.KNOX_DEACTIVATE_LICENSE,customized
com.entrust.identityGuard.mobile,com.google.android.c2dm.permission.SEND,customized
com.entrust.identityGuard.mobile,android.permission.INSTALL_PACKAGES,dangerous
com.stove.otp.google.android,android.permission.INTERNET,normal
com.stove.otp.google.android,android.permission.ACCESS_NETWORK_STATE,normal
com.stove.otp.google.android,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.stove.otp.google.android,android.permission.REORDER_TASKS,normal
com.stove.otp.google.android,android.permission.WAKE_LOCK,normal
com.stove.otp.google.android,com.google.android.c2dm.permission.RECEIVE,customized
com.stove.otp.google.android,com.stove.otp.google.android.permission.C2D_MESSAGE,customized
com.stove.otp.google.android,android.permission.VIBRATE,normal
com.stove.otp.google.android,android.permission.USE_CREDENTIALS,customized
com.stove.otp.google.android,android.permission.AUTHENTICATE_ACCOUNTS,customized
com.stove.otp.google.android,android.permission.NFC,normal
com.stove.otp.google.android,android.permission.CAMERA,dangerous
com.stove.otp.google.android,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
com.stove.otp.google.android,android.permission.BIND_JOB_SERVICE,signature
com.stove.otp.google.android,android.permission.INSTALL_PACKAGES,dangerous
com.stove.otp.google.android,com.google.android.c2dm.permission.SEND,customized
com.FAISATOKEN,android.permission.READ_PHONE_STATE,dangerous
com.FAISATOKEN,android.permission.CAMERA,dangerous
com.FAISATOKEN,android.permission.VIBRATE,normal
com.FAISATOKEN,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,customized
com.FAISATOKEN,android.permission.USE_FINGERPRINT,normal
com.FAISATOKEN,android.permission.ACCESS_NETWORK_STATE,normal
com.sophos.sophtoken,android.permission.CAMERA,dangerous
com.sophos.sophtoken,android.permission.VIBRATE,normal
com.sophos.sophtoken,android.permission.FLASHLIGHT,customized
com.BANKABC,android.permission.READ_PHONE_STATE,dangerous
com.BANKABC,android.permission.CAMERA,dangerous
com.BANKABC,android.permission.VIBRATE,normal
com.BANKABC,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,customized
com.BANKABC,android.permission.USE_FINGERPRINT,normal
com.BANKABC,android.permission.ACCESS_NETWORK_STATE,normal
com.BANKABC,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
com.pozitron.qib,android.permission.RECEIVE_BOOT_COMPLETED,normal
com.pozitron.qib,android.permission.CALL_PHONE,dangerous
com.pozitron.qib,android.permission.ACCESS_NETWORK_STATE,normal
com.pozitron.qib,android.permission.INTERNET,normal
com.pozitron.qib,android.permission.USE_FINGERPRINT,normal
com.pozitron.qib,android.permission.READ_CONTACTS,dangerous
com.pozitron.qib,android.permission.ACCESS_COARSE_LOCATION,dangerous
com.pozitron.qib,android.permission.ACCESS_FINE_LOCATION,dangerous
com.pozitron.qib,android.permission.CLEAR_APP_CACHE,signature
com.pozitron.qib,android.permission.CAMERA,dangerous
com.pozitron.qib,android.permission.WAKE_LOCK,normal
com.pozitron.qib,android.permission.BLUETOOTH,normal
com.pozitron.qib,android.permission.READ_PHONE_STATE,dangerous
com.pozitron.qib,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.pozitron.qib,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.pozitron.qib,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
com.pozitron.qib,com.google.android.c2dm.permission.RECEIVE,customized
com.pozitron.qib,android.permission.ACCESS_WIFI_STATE,normal
com.pozitron.qib,android.permission.USE_BIOMETRIC,normal
com.pozitron.qib,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
com.pozitron.qib,android.permission.BIND_JOB_SERVICE,signature
com.pozitron.qib,android.permission.BROADCAST_SMS,N/A
com.pozitron.qib,android.permission.INSTALL_PACKAGES,dangerous
com.pozitron.qib,com.google.android.c2dm.permission.SEND,customized
com18deglab.cylocklite,android.permission.INTERNET,normal
com18deglab.cylocklite,android.permission.ACCESS_NETWORK_STATE,normal
com18deglab.cylocklite,android.permission.READ_EXTERNAL_STORAGE,dangerous
com18deglab.cylocklite,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com18deglab.cylocklite,android.permission.CAMERA,dangerous
com18deglab.cylocklite,android.permission.WAKE_LOCK,normal
com18deglab.cylocklite,com.android.vending.BILLING,customized
com18deglab.cylocklite,com.google.android.c2dm.permission.RECEIVE,customized
com18deglab.cylocklite,com18deglab.cylocklite.permission.C2D_MESSAGE,customized
com18deglab.cylocklite,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
com18deglab.cylocklite,android.permission.INSTALL_PACKAGES,dangerous
com18deglab.cylocklite,com.google.android.c2dm.permission.SEND,customized
com.mdmobiasbancadigipass,android.permission.READ_PHONE_STATE,dangerous
com.mdmobiasbancadigipass,android.permission.CAMERA,dangerous
com.mdmobiasbancadigipass,android.permission.VIBRATE,normal
com.mdmobiasbancadigipass,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,customized
com.mdmobiasbancadigipass,android.permission.USE_FINGERPRINT,normal
com.mdmobiasbancadigipass,android.permission.ACCESS_NETWORK_STATE,normal
com.mdmobiasbancadigipass,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
com.mdmobiasbancadigipass,android.permission.BIND_JOB_SERVICE,signature
com.vpbank.vpbanksmartotp,android.permission.ACCESS_NETWORK_STATE,normal
com.vpbank.vpbanksmartotp,android.permission.ACCESS_WIFI_STATE,normal
com.vpbank.vpbanksmartotp,android.permission.INTERNET,normal
com.vpbank.vpbanksmartotp,android.permission.USE_BIOMETRIC,normal
com.vpbank.vpbanksmartotp,android.permission.CAMERA,dangerous
com.vpbank.vpbanksmartotp,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.vpbank.vpbanksmartotp,android.permission.USE_FINGERPRINT,normal
com.vpbank.vpbanksmartotp,android.permission.WAKE_LOCK,normal
com.vpbank.vpbanksmartotp,com.google.android.c2dm.permission.RECEIVE,customized
com.vpbank.vpbanksmartotp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
com.vpbank.vpbanksmartotp,android.permission.BIND_JOB_SERVICE,signature
com.vpbank.vpbanksmartotp,com.google.android.c2dm.permission.SEND,customized
com.vpbank.vpbanksmartotp,android.permission.INSTALL_PACKAGES,dangerous
com.changingtec.motp.pro,android.permission.INTERNET,normal
com.changingtec.motp.pro,android.permission.ACCESS_NETWORK_STATE,normal
com.changingtec.motp.pro,android.permission.CAMERA,dangerous
com.changingtec.motp.pro,android.permission.VIBRATE,normal
com.changingtec.motp.pro,android.permission.SYSTEM_ALERT_WINDOW,signature
com.changingtec.motp.pro,android.permission.USE_FINGERPRINT,normal
com.changingtec.motp.pro,android.permission.WAKE_LOCK,normal
com.changingtec.motp.pro,com.changingtec.motp.pro.permission.C2D_MESSAGE,customized
com.changingtec.motp.pro,com.google.android.c2dm.permission.RECEIVE,customized
com.changingtec.motp.pro,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
com.changingtec.motp.pro,android.permission.BIND_JOB_SERVICE,signature
com.changingtec.motp.pro,com.google.android.c2dm.permission.SEND,customized
com.aircuve.motpkey_miraeasset,android.permission.ACCESS_NETWORK_STATE,normal
com.aircuve.motpkey_miraeasset,android.permission.ACCESS_WIFI_STATE,normal
com.aircuve.motpkey_miraeasset,android.permission.CHANGE_NETWORK_STATE,normal
com.aircuve.motpkey_miraeasset,android.permission.CHANGE_WIFI_STATE,normal
com.aircuve.motpkey_miraeasset,android.permission.INTERNET,normal
com.aircuve.motpkey_miraeasset,android.permission.READ_PHONE_STATE,dangerous
com.aircuve.motpkey_miraeasset,android.permission.CAMERA,dangerous
com.pacifico.pacificid,android.permission.INTERNET,normal
com.pacifico.pacificid,com.google.android.c2dm.permission.RECEIVE,customized
com.pacifico.pacificid,android.permission.WAKE_LOCK,normal
com.pacifico.pacificid,android.permission.GET_ACCOUNTS,dangerous
com.pacifico.pacificid,com.easysolutions.detectid_otp.permission.C2D_MESSAGE,customized
com.pacifico.pacificid,android.permission.CAMERA,dangerous
com.pacifico.pacificid,android.permission.EXPAND_STATUS_BAR,normal
com.pacifico.pacificid,android.permission.USE_FINGERPRINT,normal
com.pacifico.pacificid,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,customized
com.pacifico.pacificid,android.permission.VIBRATE,normal
com.pacifico.pacificid,android.permission.READ_PHONE_STATE,dangerous
com.pacifico.pacificid,android.permission.RECORD_AUDIO,dangerous
com.pacifico.pacificid,android.permission.WRITE_SETTINGS,signature
com.pacifico.pacificid,com.sec.android.provider.badge.permission.READ,customized
com.pacifico.pacificid,com.sec.android.provider.badge.permission.WRITE,customized
com.pacifico.pacificid,com.htc.launcher.permission.READ_SETTINGS,customized
com.pacifico.pacificid,com.htc.launcher.permission.UPDATE_SHORTCUT,customized
com.pacifico.pacificid,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
com.pacifico.pacificid,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
com.pacifico.pacificid,com.anddoes.launcher.permission.UPDATE_COUNT,customized
com.pacifico.pacificid,com.majeur.launcher.permission.UPDATE_BADGE,customized
com.pacifico.pacificid,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
com.pacifico.pacificid,com.huawei.android.launcher.permission.READ_SETTINGS,customized
com.pacifico.pacificid,com.huawei.android.launcher.permission.WRITE_SETTINGS,signature
com.pacifico.pacificid,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.pacifico.pacificid,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.pacifico.pacificid,android.permission.READ_APP_BADGE,customized
com.pacifico.pacificid,com.oppo.launcher.permission.READ_SETTINGS,customized
com.pacifico.pacificid,com.oppo.launcher.permission.WRITE_SETTINGS,signature
com.pacifico.pacificid,me.everything.badger.permission.BADGE_COUNT_READ,customized
com.pacifico.pacificid,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
com.pacifico.pacificid,android.permission.ACCESS_NETWORK_STATE,normal
com.pacifico.pacificid,com.pacifico.pacificid.permission.C2D_MESSAGE,customized
com.pacifico.pacificid,android.permission.BIND_JOB_SERVICE,signature
com.pacifico.pacificid,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
com.pacifico.pacificid,android.permission.INSTALL_PACKAGES,dangerous
com.pacifico.pacificid,com.google.android.c2dm.permission.SEND,customized
com.andxor.mobile.jsotp.piteco,android.permission.INTERNET,normal
com.andxor.mobile.jsotp.piteco,android.permission.USE_FINGERPRINT,normal
com.andxor.mobile.jsotp.piteco,android.permission.CAMERA,dangerous
com.andxor.mobile.jsotp.piteco,android.permission.FLASHLIGHT,customized
vn.com.eximbank.softotp,android.permission.ACCESS_NETWORK_STATE,normal
vn.com.eximbank.softotp,android.permission.INTERNET,normal
vn.com.eximbank.softotp,android.permission.CAMERA,dangerous
vn.com.eximbank.softotp,android.permission.sec.OTP_PROVISION,customized
vn.com.eximbank.softotp,android.permission.WAKE_LOCK,normal
vn.com.eximbank.softotp,android.permission.RECEIVE_BOOT_COMPLETED,normal
vn.com.eximbank.softotp,android.permission.FOREGROUND_SERVICE,normal
vn.com.eximbank.softotp,com.google.android.c2dm.permission.RECEIVE,customized
vn.com.eximbank.softotp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
vn.com.eximbank.softotp,com.google.firebase.auth.api.gms.permission.LAUNCH_FEDERATED_SIGN_IN,customized
vn.com.eximbank.softotp,android.permission.BIND_JOB_SERVICE,signature
vn.com.eximbank.softotp,com.sec.enterprise.knox.permission.KNOX_DEACTIVATE_LICENSE,customized
vn.com.eximbank.softotp,android.permission.DUMP,dangerous
vn.com.eximbank.softotp,com.google.android.c2dm.permission.SEND,customized
com.lenovo.otp,android.permission.INTERNET,normal
com.lenovo.otp,android.permission.ACCESS_NETWORK_STATE,normal
com.lenovo.otp,android.permission.CAMERA,dangerous
com.lenovo.otp,android.permission.VIBRATE,normal
com.lenovo.otp,android.permission.REQUEST_INSTALL_PACKAGES,signature
com.aircuve.airotp,android.permission.ACCESS_NETWORK_STATE,normal
com.aircuve.airotp,android.permission.ACCESS_WIFI_STATE,normal
com.aircuve.airotp,android.permission.CHANGE_NETWORK_STATE,normal
com.aircuve.airotp,android.permission.CHANGE_WIFI_STATE,normal
com.aircuve.airotp,android.permission.INTERNET,normal
com.aircuve.airotp,android.permission.CAMERA,dangerous
com.aircuve.airotp,com.google.android.providers.gsf.permission.WRITE_GSERVICES,N/A
com.aircuve.airotp,com.google.android.providers.gsf.permission.READ_GSERVICES,customized
com.aircuve.airotp,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.aircuve.airotp,android.permission.READ_PHONE_STATE,dangerous
com.aircuve.airotp,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.kienlongbank.etoken,android.permission.ACCESS_WIFI_STATE,normal
com.kienlongbank.etoken,android.permission.CHANGE_WIFI_STATE,normal
com.kienlongbank.etoken,android.permission.ACCESS_NETWORK_STATE,normal
com.kienlongbank.etoken,android.permission.RESTART_PACKAGES,N/A
com.kienlongbank.etoken,android.permission.CHANGE_CONFIGURATION,signature
com.kienlongbank.etoken,android.permission.READ_PHONE_STATE,dangerous
com.kienlongbank.etoken,android.permission.INTERNET,normal
com.kienlongbank.etoken,android.permission.ACCESS_FINE_LOCATION,dangerous
com.kienlongbank.etoken,android.permission.USE_FINGERPRINT,normal
com.kienlongbank.etoken,android.permission.USE_BIOMETRIC,normal
com.kienlongbank.etoken,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.kienlongbank.etoken,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.kienlongbank.etoken,android.permission.WAKE_LOCK,normal
com.kienlongbank.etoken,com.google.android.c2dm.permission.RECEIVE,customized
com.kienlongbank.etoken,com.kienlongbank.etoken.permission.C2D_MESSAGE,customized
com.kienlongbank.etoken,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
com.kienlongbank.etoken,android.permission.BIND_JOB_SERVICE,signature
com.kienlongbank.etoken,android.permission.INSTALL_PACKAGES,dangerous
com.kienlongbank.etoken,com.google.android.c2dm.permission.SEND,customized
hr.asseco.android.intesa.isbd.alex,android.permission.INTERNET,normal
hr.asseco.android.intesa.isbd.alex,android.permission.ACCESS_NETWORK_STATE,normal
hr.asseco.android.intesa.isbd.alex,android.permission.READ_PHONE_STATE,dangerous
hr.asseco.android.intesa.isbd.alex,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
hr.asseco.android.intesa.isbd.alex,android.permission.READ_EXTERNAL_STORAGE,dangerous
hr.asseco.android.intesa.isbd.alex,com.google.android.providers.gsf.permission.READ_GSERVICES,customized
hr.asseco.android.intesa.isbd.alex,android.permission.VIBRATE,normal
hr.asseco.android.intesa.isbd.alex,android.permission.SYSTEM_ALERT_WINDOW,signature
hr.asseco.android.intesa.isbd.alex,android.permission.MODIFY_AUDIO_SETTINGS,normal
hr.asseco.android.intesa.isbd.alex,android.permission.RECORD_AUDIO,dangerous
hr.asseco.android.intesa.isbd.alex,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,customized
hr.asseco.android.intesa.isbd.alex,android.permission.USE_FINGERPRINT,normal
hr.asseco.android.intesa.isbd.alex,android.permission.CAMERA,dangerous
hr.asseco.android.intesa.isbd.alex,android.permission.FLASHLIGHT,customized
hr.asseco.android.intesa.isbd.alex,android.permission.ACCESS_COARSE_LOCATION,dangerous
hr.asseco.android.intesa.isbd.alex,android.permission.ACCESS_FINE_LOCATION,dangerous
hr.asseco.android.intesa.isbd.alex,android.permission.READ_CONTACTS,dangerous
hr.asseco.android.intesa.isbd.alex,android.permission.ACCESS_WIFI_STATE,normal
hr.asseco.android.intesa.isbd.alex,com.google.android.c2dm.permission.RECEIVE,customized
hr.asseco.android.intesa.isbd.alex,android.permission.WAKE_LOCK,normal
hr.asseco.android.intesa.isbd.alex,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
hr.asseco.android.intesa.isbd.alex,android.permission.BLUETOOTH,normal
hr.asseco.android.intesa.isbd.alex,com.google.android.c2dm.intent.RECEIVE,customized
hr.asseco.android.intesa.isbd.alex,android.permission.BIND_JOB_SERVICE,signature
hr.asseco.android.intesa.isbd.alex,com.google.android.c2dm.permission.SEND,customized
hr.asseco.android.intesa.isbd.alex,android.permission.INSTALL_PACKAGES,dangerous
com.ezmcom.cimb.softtoken.ezidv4,android.permission.CAMERA,dangerous
com.ezmcom.cimb.softtoken.ezidv4,android.permission.INTERNET,normal
com.ezmcom.cimb.softtoken.ezidv4,android.permission.ACCESS_NETWORK_STATE,normal
com.ezmcom.cimb.softtoken.ezidv4,android.permission.VIBRATE,normal
it.netknights.piauthenticator,android.permission.CAMERA,dangerous
it.netknights.piauthenticator,android.permission.ACCESS_NETWORK_STATE,normal
it.netknights.piauthenticator,android.permission.INTERNET,normal
it.netknights.piauthenticator,android.permission.WAKE_LOCK,normal
it.netknights.piauthenticator,com.google.android.c2dm.permission.RECEIVE,customized
it.netknights.piauthenticator,android.permission.BIND_JOB_SERVICE,signature
it.netknights.piauthenticator,com.google.android.c2dm.permission.SEND,customized
jp.konami.android.otp_token,android.permission.INTERNET,normal
jp.konami.android.otp_token,com.android.vending.BILLING,customized
com.cibcorptoken,android.permission.READ_PHONE_STATE,dangerous
com.cibcorptoken,android.permission.CAMERA,dangerous
com.cibcorptoken,android.permission.INTERNET,normal
com.cibcorptoken,android.permission.VIBRATE,normal
com.cibcorptoken,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,customized
com.cibcorptoken,android.permission.USE_FINGERPRINT,normal
com.cibcorptoken,android.permission.ACCESS_NETWORK_STATE,normal
com.cibcorptoken,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
com.cibcorptoken,android.permission.BIND_JOB_SERVICE,signature
com.viafirma.otp,android.permission.VIBRATE,normal
vn.savis.smartid,android.permission.USE_BIOMETRIC,normal
vn.savis.smartid,android.permission.CAMERA,dangerous
vn.savis.smartid,android.permission.USE_FINGERPRINT,normal
net.aftnet.OTPManager,android.permission.CAMERA,dangerous
com.ocb.iotp,android.permission.INTERNET,normal
com.ocb.iotp,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.ocb.iotp,android.permission.READ_PHONE_STATE,dangerous
com.ocb.iotp,android.Manifest.permission.READ_PHONE_STATE,dangerous
com.ocb.iotp,android.permission.USE_BIOMETRIC,normal
com.ocb.iotp,android.permission.USE_FINGERPRINT,normal
com.ocb.iotp,android.permission.WAKE_LOCK,normal
com.ocb.iotp,com.google.android.c2dm.permission.RECEIVE,customized
com.ocb.iotp,android.permission.ACCESS_NETWORK_STATE,normal
com.ocb.iotp,android.permission.FOREGROUND_SERVICE,normal
com.ocb.iotp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
com.ocb.iotp,android.permission.BIND_JOB_SERVICE,signature
com.ocb.iotp,android.permission.INSTALL_PACKAGES,dangerous
com.ocb.iotp,com.google.android.c2dm.permission.SEND,customized
com.azure.authenticator,android.permission.SYSTEM_ALERT_WINDOW,signature
com.azure.authenticator,android.permission.CAMERA,dangerous
com.azure.authenticator,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.azure.authenticator,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.azure.authenticator,android.permission.VIBRATE,normal
com.azure.authenticator,android.permission.USE_FINGERPRINT,normal
com.azure.authenticator,android.permission.USE_BIOMETRIC,normal
com.azure.authenticator,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,normal
com.azure.authenticator,android.permission.ACCESS_FINE_LOCATION,dangerous
com.azure.authenticator,android.permission.INTERNET,normal
com.azure.authenticator,android.permission.ACCESS_NETWORK_STATE,normal
com.azure.authenticator,android.permission.RECEIVE_BOOT_COMPLETED,normal
com.azure.authenticator,android.permission.WAKE_LOCK,normal
com.azure.authenticator,android.permission.GET_ACCOUNTS,dangerous
com.azure.authenticator,com.azure.authenticator.knox.SUPPORT_PERMISSION,customized
com.azure.authenticator,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
com.azure.authenticator,android.permission.AUTHENTICATE_ACCOUNTS,customized
com.azure.authenticator,android.permission.USE_CREDENTIALS,customized
com.azure.authenticator,android.permission.MANAGE_ACCOUNTS,customized
com.azure.authenticator,android.permission.KILL_BACKGROUND_PROCESSES,normal
com.azure.authenticator,com.samsung.android.knox.permission.KNOX_ENTERPRISE_DEVICE_ADMIN,customized
com.azure.authenticator,com.samsung.android.knox.permission.KNOX_CERTIFICATE,customized
com.azure.authenticator,com.samsung.android.knox.permission.KNOX_SECURITY,customized
com.azure.authenticator,com.samsung.android.knox.permission.KNOX_CERT_PROVISIONING,customized
com.azure.authenticator,android.permission.sec.ENTERPRISE_DEVICE_ADMIN,customized
com.azure.authenticator,android.permission.sec.MDM_SECURITY,customized
com.azure.authenticator,android.permission.sec.MDM_CERTIFICATE,customized
com.azure.authenticator,com.google.android.c2dm.permission.RECEIVE,customized
com.azure.authenticator,android.permission.FOREGROUND_SERVICE,normal
com.azure.authenticator,android.permission.BIND_AUTOFILL_SERVICE,signature
com.azure.authenticator,android.permission.BIND_ACCESSIBILITY_SERVICE,signature
com.azure.authenticator,android.permission.BIND_JOB_SERVICE,signature
com.azure.authenticator,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
com.azure.authenticator,com.google.android.gms.permission.BIND_NETWORK_TASK_SERVICE,customized
com.azure.authenticator,android.permission.BIND_DEVICE_ADMIN,signature
com.azure.authenticator,com.google.android.c2dm.permission.SEND,customized
com.azure.authenticator,android.permission.DUMP,dangerous
two.factor.secure.otp.authentication,android.permission.INTERNET,normal
two.factor.secure.otp.authentication,android.permission.ACCESS_NETWORK_STATE,normal
two.factor.secure.otp.authentication,android.permission.CAMERA,dangerous
two.factor.secure.otp.authentication,android.permission.WAKE_LOCK,normal
vietcombank.itcenter.vcbsmartoptv10,android.permission.INTERNET,normal
vietcombank.itcenter.vcbsmartoptv10,android.permission.READ_EXTERNAL_STORAGE,dangerous
vietcombank.itcenter.vcbsmartoptv10,android.permission.READ_PHONE_STATE,dangerous
vietcombank.itcenter.vcbsmartoptv10,android.Manifest.permission.READ_PHONE_STATE,dangerous
vietcombank.itcenter.vcbsmartoptv10,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
vietcombank.itcenter.vcbsmartoptv10,android.permission.USE_BIOMETRIC,normal
vietcombank.itcenter.vcbsmartoptv10,android.permission.USE_FINGERPRINT,normal
vietcombank.itcenter.vcbsmartoptv10,android.permission.WAKE_LOCK,normal
vietcombank.itcenter.vcbsmartoptv10,com.google.android.c2dm.permission.RECEIVE,customized
vietcombank.itcenter.vcbsmartoptv10,android.permission.ACCESS_NETWORK_STATE,normal
vietcombank.itcenter.vcbsmartoptv10,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
vietcombank.itcenter.vcbsmartoptv10,android.permission.BIND_JOB_SERVICE,signature
vietcombank.itcenter.vcbsmartoptv10,android.permission.INSTALL_PACKAGES,dangerous
vietcombank.itcenter.vcbsmartoptv10,com.google.android.c2dm.permission.SEND,customized
jp.co.nttdata.onetimepassworda,android.permission.INTERNET,normal
jp.co.nttdata.onetimepassworda,android.permission.READ_PHONE_STATE,dangerous
jp.co.nttdata.onetimepassworda,android.permission.ACCESS_WIFI_STATE,normal
jp.co.nttdata.onetimepassworda,android.permission.CHANGE_WIFI_STATE,normal
jp.co.nttdata.onetimepassworda,com.google.android.c2dm.permission.RECEIVE,customized
jp.co.nttdata.onetimepassworda,android.permission.USE_BIOMETRIC,normal
jp.co.nttdata.onetimepassworda,android.permission.ACCESS_NETWORK_STATE,normal
jp.co.nttdata.onetimepassworda,android.permission.WAKE_LOCK,normal
jp.co.nttdata.onetimepassworda,android.permission.USE_FINGERPRINT,normal
jp.co.nttdata.onetimepassworda,com.google.android.c2dm.permission.SEND,customized
com.hpe.icewall.smartotp,android.permission.INTERNET,normal
com.hpe.icewall.smartotp,android.permission.ACCESS_NETWORK_STATE,normal
com.scrignosa,android.permission.READ_PHONE_STATE,dangerous
com.scrignosa,android.permission.INTERNET,normal
com.scrignosa,android.permission.ACCESS_NETWORK_STATE,normal
com.scrignosa,android.permission.CAMERA,dangerous
com.scrignosa,android.permission.USE_FINGERPRINT,normal
com.scrignosa,android.permission.USE_BIOMETRIC,normal
com.scrignosa,android.permission.WAKE_LOCK,normal
com.scrignosa,android.permission.RECEIVE_BOOT_COMPLETED,normal
com.scrignosa,android.permission.FOREGROUND_SERVICE,normal
com.scrignosa,com.google.android.c2dm.permission.RECEIVE,customized
com.scrignosa,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
com.scrignosa,android.permission.BIND_JOB_SERVICE,signature
com.scrignosa,com.google.android.c2dm.permission.SEND,customized
com.canopus.otpmacgenerator.finductive,android.permission.INTERNET,normal
com.canopus.otpmacgenerator.finductive,android.permission.CAMERA,dangerous
vn.mk.token.baseotp,android.permission.USE_BIOMETRIC,normal
vn.mk.token.baseotp,android.permission.CAMERA,dangerous
vn.mk.token.baseotp,android.permission.ACCESS_NETWORK_STATE,normal
vn.mk.token.baseotp,android.permission.ACCESS_WIFI_STATE,normal
vn.mk.token.baseotp,android.permission.USE_FINGERPRINT,normal
vn.mk.token.baseotp,android.permission.INTERNET,normal
vn.mk.token.baseotp,android.permission.WAKE_LOCK,normal
vn.mk.token.baseotp,com.google.android.c2dm.permission.RECEIVE,customized
vn.mk.token.baseotp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
vn.mk.token.baseotp,android.permission.BIND_JOB_SERVICE,signature
vn.mk.token.baseotp,com.google.android.c2dm.permission.SEND,customized
vn.mk.token.baseotp,android.permission.INSTALL_PACKAGES,dangerous
br.com.voegol.tokenagenciasgol,android.permission.INTERNET,normal
br.com.voegol.tokenagenciasgol,com.google.android.c2dm.permission.RECEIVE,customized
br.com.voegol.tokenagenciasgol,android.permission.WAKE_LOCK,normal
br.com.voegol.tokenagenciasgol,android.permission.GET_ACCOUNTS,dangerous
br.com.voegol.tokenagenciasgol,com.easysolutions.detectid_otp.permission.C2D_MESSAGE,customized
br.com.voegol.tokenagenciasgol,android.permission.CAMERA,dangerous
br.com.voegol.tokenagenciasgol,android.permission.EXPAND_STATUS_BAR,normal
br.com.voegol.tokenagenciasgol,android.permission.USE_FINGERPRINT,normal
br.com.voegol.tokenagenciasgol,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,customized
br.com.voegol.tokenagenciasgol,android.permission.VIBRATE,normal
br.com.voegol.tokenagenciasgol,android.permission.READ_PHONE_STATE,dangerous
br.com.voegol.tokenagenciasgol,android.permission.RECORD_AUDIO,dangerous
br.com.voegol.tokenagenciasgol,android.permission.WRITE_SETTINGS,signature
br.com.voegol.tokenagenciasgol,com.sec.android.provider.badge.permission.READ,customized
br.com.voegol.tokenagenciasgol,com.sec.android.provider.badge.permission.WRITE,customized
br.com.voegol.tokenagenciasgol,com.htc.launcher.permission.READ_SETTINGS,customized
