file_name,permission,status,info
ua.com.cs.ifobs.mobile.android.otp,android.permission.ACCESS_NETWORK_STATE,normal,view network status
ua.com.cs.ifobs.mobile.android.otp,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
ua.com.cs.ifobs.mobile.android.otp,android.permission.ACCESS_FINE_LOCATION,dangerous,fine (GPS) location
ua.com.cs.ifobs.mobile.android.otp,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
ua.com.cs.ifobs.mobile.android.otp,android.permission.ACCESS_COARSE_LOCATION,dangerous,coarse (network-based) location
ua.com.cs.ifobs.mobile.android.otp,android.permission.CALL_PHONE,dangerous,directly call phone numbers
ua.com.cs.ifobs.mobile.android.otp,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
ua.com.cs.ifobs.mobile.android.otp,android.permission.READ_CONTACTS,dangerous,read contact data
ua.com.cs.ifobs.mobile.android.otp,android.permission.CAMERA,dangerous,take pictures and videos
ua.com.cs.ifobs.mobile.android.otp,android.permission.READ_EXTERNAL_STORAGE,dangerous,read external storage contents
ua.com.cs.ifobs.mobile.android.otp,android.permission.VIBRATE,normal,control vibrator
ua.com.cs.ifobs.mobile.android.otp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,unknown,Unknown permission
ua.com.cs.ifobs.mobile.android.otp,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
vn.unlimit.magicauth,android.permission.INTERNET,normal,full Internet access
vn.unlimit.magicauth,android.permission.SYSTEM_ALERT_WINDOW,dangerous,display system-level alerts
vn.unlimit.magicauth,android.permission.CAMERA,dangerous,take pictures and videos
vn.unlimit.magicauth,com.android.vending.BILLING,unknown,Unknown permission
vn.unlimit.magicauth,android.permission.READ_EXTERNAL_STORAGE,dangerous,read external storage contents
vn.unlimit.magicauth,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
vn.unlimit.magicauth,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
vn.unlimit.magicauth,android.permission.ACCESS_NETWORK_STATE,normal,view network status
vn.unlimit.magicauth,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
vn.unlimit.magicauth,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,unknown,Unknown permission
vn.unlimit.magicauth,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
com.CIBEgyptSecureToken,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
com.CIBEgyptSecureToken,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,unknown,Unknown permission
com.CIBEgyptSecureToken,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.CIBEgyptSecureToken,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.CIBEgyptSecureToken,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,unknown,Unknown permission
com.vtc.main.otpapp,android.permission.INTERNET,normal,full Internet access
com.vtc.main.otpapp,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.vtc.main.otpapp,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
com.vtc.main.otpapp,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
com.vtc.main.otpapp,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
nh.smart.signone,android.permission.NFC,normal,control Near-Field Communication
nh.smart.signone,android.permission.INTERNET,normal,full Internet access
nh.smart.signone,android.permission.CALL_PHONE,dangerous,directly call phone numbers
nh.smart.signone,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
nh.smart.signone,android.permission.READ_EXTERNAL_STORAGE,dangerous,read external storage contents
nh.smart.signone,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
nh.smart.signone,android.permission.RESTART_PACKAGES,normal,kill background processes
nh.smart.signone,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
nh.smart.signone,android.permission.CHANGE_NETWORK_STATE,normal,change network connectivity
nh.smart.signone,android.permission.ACCESS_NETWORK,unknown,Unknown permission
nh.smart.signone,android.permission.ACCESS_NETWORK_STATE,normal,view network status
nh.smart.signone,android.permission.CHANGE_WIFI_STATE,normal,change Wi-Fi status
nh.smart.signone,android.permission.RECEIVE_BOOT_COMPLETED,normal,automatically start at boot
nh.smart.signone,android.permission.CAMERA,dangerous,take pictures and videos
nh.smart.signone,android.permission.GET_TASKS,dangerous,retrieve running applications
nh.smart.signone,android.permission.KILL_BACKGROUND_PROCESSES,normal,kill background processes
nh.smart.signone,android.permission.ACCESS_WIFI_STATE,normal,view Wi-Fi status
nh.smart.signone,android.permission.SYSTEM_ALERT_WINDOW,dangerous,display system-level alerts
nh.smart.signone,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,unknown,Unknown permission
nh.smart.signone,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
no.SpareBank1.MobileOTP,android.permission.ACCESS_NETWORK_STATE,normal,view network status
no.SpareBank1.MobileOTP,android.permission.USE_BIOMETRIC,normal,
no.SpareBank1.MobileOTP,android.permission.INTERNET,normal,full Internet access
no.SpareBank1.MobileOTP,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
no.SpareBank1.MobileOTP,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
no.SpareBank1.MobileOTP,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
no.SpareBank1.MobileOTP,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,unknown,Unknown permission
no.SpareBank1.MobileOTP,android.permission.GET_TASKS,dangerous,retrieve running applications
no.SpareBank1.MobileOTP,android.permission.REORDER_TASKS,normal,reorder applications running
no.SpareBank1.MobileOTP,android.permission.QUERY_ALL_PACKAGES,normal,
com.mastersam.android.mastersamotp,android.permission.CAMERA,dangerous,take pictures and videos
token.security.m2m.com.generateotp,android.permission.GET_ACCOUNTS,dangerous,list accounts
token.security.m2m.com.generateotp,android.permission.READ_PROFILE,dangerous,read the user's personal profile data
token.security.m2m.com.generateotp,android.permission.READ_CONTACTS,dangerous,read contact data
token.security.m2m.com.generateotp,android.permission.INTERNET,normal,full Internet access
com.bitrixsoft.otp,android.permission.CAMERA,dangerous,take pictures and videos
com.bitrixsoft.otp,android.permission.VIBRATE,normal,control vibrator
com.bitrixsoft.otp,android.permission.FLASHLIGHT,normal,control flashlight
com.BankMisrSoftToken,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
com.BankMisrSoftToken,android.permission.CAMERA,dangerous,take pictures and videos
com.BankMisrSoftToken,android.permission.VIBRATE,normal,control vibrator
com.BankMisrSoftToken,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,unknown,Unknown permission
com.BankMisrSoftToken,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.BankMisrSoftToken,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.viafirma.otp,android.permission.VIBRATE,normal,control vibrator
eu.sia.siaotp,android.permission.CAMERA,dangerous,take pictures and videos
eu.sia.siaotp,android.permission.ACCESS_NETWORK_STATE,normal,view network status
eu.sia.siaotp,android.permission.INTERNET,normal,full Internet access
kr.kjun.NaverSetup,android.permission.RECEIVE_BOOT_COMPLETED,normal,automatically start at boot
kr.kjun.NaverSetup,android.permission.INTERNET,normal,full Internet access
kr.kjun.NaverSetup,android.permission.ACCESS_NETWORK_STATE,normal,view network status
br.com.voegol.tokenagenciasgol,android.permission.INTERNET,normal,full Internet access
br.com.voegol.tokenagenciasgol,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
br.com.voegol.tokenagenciasgol,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
br.com.voegol.tokenagenciasgol,android.permission.GET_ACCOUNTS,dangerous,list accounts
br.com.voegol.tokenagenciasgol,com.easysolutions.detectid_otp.permission.C2D_MESSAGE,unknown,Unknown permission
br.com.voegol.tokenagenciasgol,android.permission.CAMERA,dangerous,take pictures and videos
br.com.voegol.tokenagenciasgol,android.permission.EXPAND_STATUS_BAR,normal,expand/collapse status bar
br.com.voegol.tokenagenciasgol,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
br.com.voegol.tokenagenciasgol,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,unknown,Unknown permission
br.com.voegol.tokenagenciasgol,android.permission.VIBRATE,normal,control vibrator
br.com.voegol.tokenagenciasgol,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
br.com.voegol.tokenagenciasgol,android.permission.RECORD_AUDIO,dangerous,record audio
br.com.voegol.tokenagenciasgol,android.permission.WRITE_SETTINGS,dangerous,modify global system settings
br.com.voegol.tokenagenciasgol,com.sec.android.provider.badge.permission.READ,unknown,Unknown permission
br.com.voegol.tokenagenciasgol,com.sec.android.provider.badge.permission.WRITE,unknown,Unknown permission
br.com.voegol.tokenagenciasgol,com.htc.launcher.permission.READ_SETTINGS,unknown,Unknown permission
br.com.voegol.tokenagenciasgol,com.htc.launcher.permission.UPDATE_SHORTCUT,unknown,Unknown permission
br.com.voegol.tokenagenciasgol,com.sonyericsson.home.permission.BROADCAST_BADGE,unknown,Unknown permission
br.com.voegol.tokenagenciasgol,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,unknown,Unknown permission
br.com.voegol.tokenagenciasgol,com.anddoes.launcher.permission.UPDATE_COUNT,unknown,Unknown permission
br.com.voegol.tokenagenciasgol,com.majeur.launcher.permission.UPDATE_BADGE,unknown,Unknown permission
br.com.voegol.tokenagenciasgol,com.huawei.android.launcher.permission.CHANGE_BADGE,unknown,Unknown permission
br.com.voegol.tokenagenciasgol,com.huawei.android.launcher.permission.READ_SETTINGS,unknown,Unknown permission
br.com.voegol.tokenagenciasgol,com.huawei.android.launcher.permission.WRITE_SETTINGS,unknown,Unknown permission
br.com.voegol.tokenagenciasgol,android.permission.ACCESS_NETWORK_STATE,normal,view network status
br.com.voegol.tokenagenciasgol,br.com.voegol.tokenagenciasgol.permission.C2D_MESSAGE,unknown,Unknown permission
com.techcombank.stk.corp,android.permission.INTERNET,normal,full Internet access
com.techcombank.stk.corp,android.permission.CAMERA,dangerous,take pictures and videos
com.techcombank.stk.corp,android.permission.USE_BIOMETRIC,normal,
com.techcombank.stk.corp,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
com.techcombank.stk.corp,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.techcombank.stk.corp,android.permission.ACCESS_WIFI_STATE,normal,view Wi-Fi status
com.techcombank.stk.corp,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.techcombank.stk.corp,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
com.techcombank.stk.corp,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
com.techcombank.stk.corp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,unknown,Unknown permission
com.ftsafe.otp.activity,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
com.ftsafe.otp.activity,android.permission.INTERNET,normal,full Internet access
com.ftsafe.otp.activity,android.permission.REORDER_TASKS,normal,reorder applications running
com.ftsafe.otp.activity,android.permission.VIBRATE,normal,control vibrator
com.ftsafe.otp.activity,android.permission.CAMERA,dangerous,take pictures and videos
com.ftsafe.otp.activity,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,dangerous,mount and unmount file systems
com.ftsafe.otp.activity,android.permission.WRITE_SETTINGS,dangerous,modify global system settings
com.ftsafe.otp.activity,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
com.ftsafe.otp.activity,android.permission.READ_EXTERNAL_STORAGE,dangerous,read external storage contents
com.ftsafe.otp.activity,android.permission.GET_TASKS,dangerous,retrieve running applications
com.ftsafe.otp.activity,android.permission.ACCESS_NOTIFICATION_POLICY ,unknown,Unknown permission
com.ftsafe.otp.activity,android.permission.DISABLE_KEYGUARD,normal,
com.ftsafe.otp.activity,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
com.ftsafe.otp.activity,android.permission.FLASHLIGHT,normal,control flashlight
com.ftsafe.otp.activity,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.ftsafe.otp.activity,android.permission.ACCESS_WIFI_STATE,normal,view Wi-Fi status
com.ftsafe.otp.activity,android.permission.RECEIVE_BOOT_COMPLETED,normal,automatically start at boot
com.ftsafe.otp.activity,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.ftsafe.otp.activity,com.fingerprints.service.ACCESS_FINGERPRINT_MANAGER,unknown,Unknown permission
com.ftsafe.otp.activity,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,unknown,Unknown permission
com.ftsafe.otp.activity,com.ftsafe.otp.activity.permission.MIPUSH_RECEIVE,unknown,Unknown permission
com.ftsafe.otp.activity,android.permission.REQUEST_INSTALL_PACKAGES,dangerous,Allows an application to request installing packages.
com.ftsafe.otp.activity,com.ftsafe.otp.activity.permission.PROCESS_PUSH_MSG,unknown,Unknown permission
vietcombank.itcenter.vcbsmartoptv10,android.permission.INTERNET,normal,full Internet access
vietcombank.itcenter.vcbsmartoptv10,android.permission.READ_EXTERNAL_STORAGE,dangerous,read external storage contents
vietcombank.itcenter.vcbsmartoptv10,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
vietcombank.itcenter.vcbsmartoptv10,android.Manifest.permission.READ_PHONE_STATE,dangerous,read phone state and identity
vietcombank.itcenter.vcbsmartoptv10,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
vietcombank.itcenter.vcbsmartoptv10,android.permission.USE_BIOMETRIC,normal,
vietcombank.itcenter.vcbsmartoptv10,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
vietcombank.itcenter.vcbsmartoptv10,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
vietcombank.itcenter.vcbsmartoptv10,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
vietcombank.itcenter.vcbsmartoptv10,android.permission.ACCESS_NETWORK_STATE,normal,view network status
vietcombank.itcenter.vcbsmartoptv10,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,unknown,Unknown permission
com.cbcapp.otp.activity,android.permission.INTERNET,normal,full Internet access
com.cbcapp.otp.activity,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
com.cbcapp.otp.activity,android.permission.VIBRATE,normal,control vibrator
com.cbcapp.otp.activity,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,dangerous,mount and unmount file systems
com.cbcapp.otp.activity,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
com.cbcapp.otp.activity,android.permission.GET_TASKS,dangerous,retrieve running applications
com.cbcapp.otp.activity,android.permission.FLASHLIGHT,normal,control flashlight
com.cbcapp.otp.activity,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.cbcapp.otp.activity,android.permission.ACCESS_WIFI_STATE,normal,view Wi-Fi status
com.cbcapp.otp.activity,android.permission.RECEIVE_BOOT_COMPLETED,normal,automatically start at boot
de.sbeh.rdp_otp,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
it.netknights.piauthenticator,android.permission.CAMERA,dangerous,take pictures and videos
it.netknights.piauthenticator,android.permission.ACCESS_NETWORK_STATE,normal,view network status
it.netknights.piauthenticator,android.permission.INTERNET,normal,full Internet access
it.netknights.piauthenticator,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
it.netknights.piauthenticator,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
com.mdmobiasbancadigipass,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
com.mdmobiasbancadigipass,android.permission.CAMERA,dangerous,take pictures and videos
com.mdmobiasbancadigipass,android.permission.VIBRATE,normal,control vibrator
com.mdmobiasbancadigipass,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,unknown,Unknown permission
com.mdmobiasbancadigipass,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.mdmobiasbancadigipass,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.mdmobiasbancadigipass,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,unknown,Unknown permission
hr.asseco.android.otp,android.permission.INTERNET,normal,full Internet access
hr.asseco.android.otp,android.permission.CAMERA,dangerous,take pictures and videos
hr.asseco.android.otp,com.google.android.providers.gsf.permission.READ_GSERVICES,unknown,Unknown permission
hr.asseco.android.otp,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,unknown,Unknown permission
hr.asseco.android.otp,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
hr.asseco.android.otp,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
hr.asseco.android.otp,hr.asseco.android.otp.permission.C2D_MESSAGE,unknown,Unknown permission
hr.asseco.android.otp,android.permission.GET_TASKS,dangerous,retrieve running applications
hr.asseco.android.otp,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.azure.authenticator,android.permission.SYSTEM_ALERT_WINDOW,dangerous,display system-level alerts
com.azure.authenticator,android.permission.CAMERA,dangerous,take pictures and videos
com.azure.authenticator,android.permission.READ_EXTERNAL_STORAGE,dangerous,read external storage contents
com.azure.authenticator,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
com.azure.authenticator,android.permission.VIBRATE,normal,control vibrator
com.azure.authenticator,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.azure.authenticator,android.permission.USE_BIOMETRIC,normal,
com.azure.authenticator,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,normal,
com.azure.authenticator,android.permission.ACCESS_FINE_LOCATION,dangerous,fine (GPS) location
com.azure.authenticator,android.permission.INTERNET,normal,full Internet access
com.azure.authenticator,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.azure.authenticator,android.permission.RECEIVE_BOOT_COMPLETED,normal,automatically start at boot
com.azure.authenticator,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
com.azure.authenticator,android.permission.GET_ACCOUNTS,dangerous,list accounts
com.azure.authenticator,com.azure.authenticator.knox.SUPPORT_PERMISSION,unknown,Unknown permission
com.azure.authenticator,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,unknown,Unknown permission
com.azure.authenticator,android.permission.AUTHENTICATE_ACCOUNTS,dangerous,act as an account authenticator
com.azure.authenticator,android.permission.USE_CREDENTIALS,dangerous,use the authentication credentials of an account
com.azure.authenticator,android.permission.MANAGE_ACCOUNTS,dangerous,manage the accounts list
com.azure.authenticator,android.permission.KILL_BACKGROUND_PROCESSES,normal,kill background processes
com.azure.authenticator,com.samsung.android.knox.permission.KNOX_ENTERPRISE_DEVICE_ADMIN,unknown,Unknown permission
com.azure.authenticator,com.samsung.android.knox.permission.KNOX_CERTIFICATE,unknown,Unknown permission
com.azure.authenticator,com.samsung.android.knox.permission.KNOX_SECURITY,unknown,Unknown permission
com.azure.authenticator,com.samsung.android.knox.permission.KNOX_CERT_PROVISIONING,unknown,Unknown permission
com.azure.authenticator,android.permission.sec.ENTERPRISE_DEVICE_ADMIN,unknown,Unknown permission
com.azure.authenticator,android.permission.sec.MDM_SECURITY,unknown,Unknown permission
com.azure.authenticator,android.permission.sec.MDM_CERTIFICATE,unknown,Unknown permission
com.azure.authenticator,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
com.azure.authenticator,android.permission.FOREGROUND_SERVICE,normal,
com.nof.makanoh.openkeypos,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
com.nof.makanoh.openkeypos,android.permission.INTERNET,normal,full Internet access
com.nof.makanoh.openkeypos,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.nof.makanoh.openkeypos,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
com18deglab.cylocklite,android.permission.INTERNET,normal,full Internet access
com18deglab.cylocklite,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com18deglab.cylocklite,android.permission.READ_EXTERNAL_STORAGE,dangerous,read external storage contents
com18deglab.cylocklite,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
com18deglab.cylocklite,android.permission.CAMERA,dangerous,take pictures and videos
com18deglab.cylocklite,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
com18deglab.cylocklite,com.android.vending.BILLING,unknown,Unknown permission
com18deglab.cylocklite,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
com18deglab.cylocklite,com18deglab.cylocklite.permission.C2D_MESSAGE,unknown,Unknown permission
com.namirial.android.virtualotp,android.permission.INTERNET,normal,full Internet access
com.namirial.android.virtualotp,android.permission.CAMERA,dangerous,take pictures and videos
com.namirial.android.virtualotp,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.namirial.android.virtualotp,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.namirial.android.virtualotp,android.permission.BLUETOOTH,normal,create Bluetooth connections
com.namirial.android.virtualotp,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
com.namirial.android.virtualotp,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
com.namirial.android.virtualotp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,unknown,Unknown permission
com.isprint.SWIFTToken,android.permission.CAMERA,dangerous,take pictures and videos
com.isprint.SWIFTToken,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
com.isprint.SWIFTToken,android.permission.GET_TASKS,dangerous,retrieve running applications
com.isprint.SWIFTToken,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
com.isprint.SWIFTToken,android.permission.VIBRATE,normal,control vibrator
com.isprint.SWIFTToken,android.permission.FLASHLIGHT,normal,control flashlight
com.isprint.SWIFTToken,android.permission.INTERNET,normal,full Internet access
com.isprint.SWIFTToken,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.isprint.SWIFTToken,android.permission.RECEIVE_BOOT_COMPLETED,normal,automatically start at boot
com.eset.esa,android.permission.INTERNET,normal,full Internet access
com.eset.esa,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
com.eset.esa,android.permission.VIBRATE,normal,control vibrator
com.eset.esa,android.permission.CAMERA,dangerous,take pictures and videos
com.eset.esa,android.permission.FLASHLIGHT,normal,control flashlight
com.eset.esa,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.eset.esa,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.eset.esa,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
com.eset.esa,com.eset.esa.permission.C2D_MESSAGE,unknown,Unknown permission
com.egypt.ais.masriacard.mcmotp,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
com.egypt.ais.masriacard.mcmotp,android.permission.CAMERA,dangerous,take pictures and videos
com.egypt.ais.masriacard.mcmotp,android.permission.INTERNET,normal,full Internet access
com.egypt.ais.masriacard.mcmotp,com.google.android.providers.gsf.permission.READ_GSERVICES,unknown,Unknown permission
com.egypt.ais.masriacard.mcmotp,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.egypt.ais.masriacard.mcmotp,android.permission.GET_ACCOUNTS,dangerous,list accounts
com.egypt.ais.masriacard.mcmotp,android.permission.READ_EXTERNAL_STORAGE,dangerous,read external storage contents
com.egypt.ais.masriacard.mcmotp,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
com.egypt.ais.masriacard.mcmotp,android.permission.USE_BIOMETRIC,normal,
com.egypt.ais.masriacard.mcmotp,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.canopus.otpmacgenerator,android.permission.CAMERA,dangerous,take pictures and videos
com.LuxTrustMobile,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.LuxTrustMobile,android.permission.INTERNET,normal,full Internet access
com.LuxTrustMobile,android.permission.SYSTEM_ALERT_WINDOW,dangerous,display system-level alerts
com.LuxTrustMobile,android.permission.ACCESS_COARSE_LOCATION,dangerous,coarse (network-based) location
com.LuxTrustMobile,android.permission.ACCESS_FINE_LOCATION,dangerous,fine (GPS) location
com.LuxTrustMobile,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
com.LuxTrustMobile,android.permission.CAMERA,dangerous,take pictures and videos
com.LuxTrustMobile,android.permission.MODIFY_AUDIO_SETTINGS,normal,change your audio settings
com.LuxTrustMobile,android.permission.RECORD_AUDIO,dangerous,record audio
com.LuxTrustMobile,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.LuxTrustMobile,android.permission.USE_BIOMETRIC,normal,
com.LuxTrustMobile,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
com.LuxTrustMobile,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,unknown,Unknown permission
com.LuxTrustMobile,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
com.LuxTrustMobile,android.permission.RECEIVE_BOOT_COMPLETED,normal,automatically start at boot
com.LuxTrustMobile,android.permission.FOREGROUND_SERVICE,normal,
com.LuxTrustMobile,android.permission.VIBRATE,normal,control vibrator
com.LuxTrustMobile,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,unknown,Unknown permission
com.LuxTrustMobile,android.permission.FLASHLIGHT,normal,control flashlight
com.LuxTrustMobile,android.permission.BLUETOOTH,normal,create Bluetooth connections
com.LuxTrustMobile,android.permission.BLUETOOTH_ADMIN,normal,bluetooth administration
com.LuxTrustMobile,android.permission.QUERY_ALL_PACKAGES,normal,
com.ideasventure.otptoken,android.permission.VIBRATE,normal,control vibrator
com.kienlongbank.etoken,android.permission.ACCESS_WIFI_STATE,normal,view Wi-Fi status
com.kienlongbank.etoken,android.permission.CHANGE_WIFI_STATE,normal,change Wi-Fi status
com.kienlongbank.etoken,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.kienlongbank.etoken,android.permission.RESTART_PACKAGES,normal,kill background processes
com.kienlongbank.etoken,android.permission.CHANGE_CONFIGURATION,signatureOrSystem,change your UI settings
com.kienlongbank.etoken,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
com.kienlongbank.etoken,android.permission.INTERNET,normal,full Internet access
com.kienlongbank.etoken,android.permission.ACCESS_FINE_LOCATION,dangerous,fine (GPS) location
com.kienlongbank.etoken,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.kienlongbank.etoken,android.permission.USE_BIOMETRIC,normal,
com.kienlongbank.etoken,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
com.kienlongbank.etoken,android.permission.READ_EXTERNAL_STORAGE,dangerous,read external storage contents
com.kienlongbank.etoken,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
com.kienlongbank.etoken,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
com.kienlongbank.etoken,com.kienlongbank.etoken.permission.C2D_MESSAGE,unknown,Unknown permission
kr.or.kftc.fsc,android.permission.INTERNET,normal,full Internet access
kr.or.kftc.fsc,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
kr.or.kftc.fsc,android.permission.ACCESS_NETWORK_STATE,normal,view network status
kr.or.kftc.fsc,android.permission.GET_TASKS,dangerous,retrieve running applications
kr.or.kftc.fsc,android.permission.SYSTEM_ALERT_WINDOW,dangerous,display system-level alerts
kr.or.kftc.fsc,android.permission.FOREGROUND_SERVICE,normal,
kr.or.kftc.fsc,android.permission.REQUEST_DELETE_PACKAGES,normal,
kr.or.kftc.fsc,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
kr.or.kftc.fsc,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
kr.or.kftc.fsc,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
