,appId,title,score,rating,review,comment,priceT,install,genre,developer,release,email
157,com.cibcorptoken,CIB Corporate OTP,4.2,109,38,"['The web app always rejects the OTP as not valid. We cannot pay salary to our employees or pay anyone online anymore. CIB support is less than useless.', 'Where is the last version of OTP corporate, mobile aake of update.', 'All things about this bank is bad..its useless they have to close ...best for them..', 'App take long Time to Open Please Advise', 'The activation process is a joke']",Free,10000,FINANCE,CIB Egypt,"Oct 18, 2017",service.desk@cibeg.com
158,com.securekiotp,SecureKi OTP,0.0,0,0,[],Free,500,TOOLS,SecureKi,"Jul 29, 2015",hbang@secureki.com
159,com.viafirma.otp,Viafirma OTP,4.4,43,17,"['app does not work, cannot scan barcode on android. on iOS code does not generate.']",Free,5000,PRODUCTIVITY,Viafirma,"Aug 10, 2017",soporte@viafirma.com
160,vn.savis.smartid,SmartID OTP,0.0,0,0,[],Free,10,PRODUCTIVITY,Savis Technology Group,"Jun 9, 2020",info@savis.com.vn
161,net.aftnet.OTPManager,OTP Manager,4.4,18,8,"['Does what it says on the tin. The QR export function is great. Having an export-to-file function would make it even better.', 'Poor very very poor']",Free,1000,PRODUCTIVITY,Aftnet,"Mar 24, 2018",support@aftnet.net
162,com.ocb.iotp,OCB iOTP,3.4,243,124,"[""Thanks for updating for android 10. I couldn't make any online transactions so it was difficult. Now it works fine."", ""It's a stupid idea to invent these double apps (this app and OCB OMNI app). Frequently ask for update, wait infinitely when transferring money, and block the Web-based Internet banking while they get problem."", 'Lack of automatic fill in token to app banking. Need to add this function.', 'Terrible app,keep error, fail transaction', 'So far so good.']",Free,10000,BUSINESS,Orient Commercial Joint Stock Bank,"Jan 3, 2019",dvkh@ocb.com.vn
163,com.azure.authenticator,Microsoft Authenticator,4.7,691924,182104,"[""Won't let me add the account to the app without authenticating it. Won't let me authenticate it without it already added to the app. Stuck in an impossible loop and even though Microsoft says there is chat support, that is a lie. They tell you to contact an admin who will contact support for you, but I don't even have an admin for this account."", ""This app makes it so much easier to link important accounts like your Samsung and Microsoft for example. Especially if you can't remember your password and it makes your account more secure because only an approved device gets access to accept and you have to know what the pin, password or have biometrics like face recognition. Wish other big accounts like Samsung or apple or google would adopt this sort of thing for logging into your account and linking it."", 'I use this app with more than a dozen accounts of various types, and I enjoy using it. CAUTION: I suspect that the upgrade to Android 12 on my Pixel 4a broke the passwordless sign-in function that I had enabled in the app for a Microsoft 365 work account. Removing the app from the options in the Security Info section of my account, re-adding it, and re-enabling passwordless sign-in fixed the issue.', ""I had used this for my fb and had to do a factory reset and now it doesn't recognize my device and fb says its sending me a 2 step authentication code and I don't receive it. It's connected to the right number. I've been locked out of my fb for over a week and I run my business through there. Is there anything I can do?"", ""Working Great! - I've had no issues so far and the experience is great. The reason I'm giving a 4 star rating rather than 5 stars is because of the Password Sync function which takes some time to auto-sync latest changes to the accounts and passwords, this therefore renders the Autofill function not working as it should if you've recently made changes on passwords and accounts. This App needs to be on Windows PC as well; and be usable on multiple allowed devices.""]",Free,50000000,BUSINESS,Microsoft Corporation,"Jan 13, 2015",noreply@microsoft.com
164,two.factor.secure.otp.authentication,error,error,error,error,error,error,error,error,error,error,error
165,vietcombank.itcenter.vcbsmartoptv10,Vietcombank Smart OTP,4.9,4326,1973,"['Who created this stupid app ? So complicated and not better than SMS OTP (what is the difference but using an app?). I could not see anywhere on it to input codes and get OTP. Calling hotlinr for hours and no one picked up phone in this Covid lockdown. Really suck.', 'VCB should improve this app. Use QR code or st instead of typing number manually like this.', 'The most stupid app, along with VCB digital app. Both is frustrating to use. Whoever made this should retake a course in ui and ux design', 'The new type of VCB apps are just idiotic, useless IT team and developer. They intergrated the smart otp into the digi, but are not able to let the digi input the challenge number to get the code to realize the online payment and clients have yet to use the vcb smart otp, but the vcb smart opt are not working ( i use BB key2) and every time download the vcb smart otp the app crahsed. So if you deposit the money at vcb, then they hold it on their bank, instead of let you transfer the money out.', 'App crashes all the time, and send message that the phone security is not ok. But no explanation, also not from support team. After a lot of trial and error, found out I had to delete my swift keyboard - but no support whatsoever from VCB']",Free,500000,FINANCE,Vietcombank,"Nov 23, 2014",vcbappstore@vietcombank.com.vn
166,jp.co.nttdata.onetimepassworda,One-Time Password,3.5,70,14,"['tata sky app katie p code mobile is setting me se kaise pi', 'madhavavhad@794gimalcom', 'Cool']",Free,10000,TOOLS,NTT DATA CORPORATION,"Dec 21, 2015",otp-support-aa@kits.nttdata.co.jp
167,com.hpe.icewall.smartotp,HPE IceWall Smart OTP,0.0,0,0,[],Free,10,TOOLS,Hewlett Packard Enterprise Company,"Sep 24, 2020",icewall_app@hpe.com
168,com.scrignosa,SCRIGNOIdentiTel,4.2,2633,585,"['Worst app. Despite chosing the English language, message on display always appears in Italian. Frequent need for the updates are really annoying.', 'The bank is so bad.', ""It doesn't create OTP. It links me to tge website and the website links me to the app. No sense."", ""I already activate scrigno in my smart phone, and due to some reason I did factory reset at my phone, whene I tried to log in in scrigno app there was no problem, but when I tried to open scrignoidentiTel, it said that I have to activate my account, how possible I do that if my account is already activated. Please your advise, By this issue I couldn't generate otp code, and unable to do transactions."", ""I have a problem, because when I factory reset my phone to make it look like new, I couldn't log in because of the QR code, which I must first log in to Ege, this is really annoying, and now I can't even log into my bank account.""]",Free,100000,FINANCE,Banca Popolare di Sondrio SCpA,"Nov 21, 2014",scrigno@popso.it
169,com.canopus.otpmacgenerator.finductive,Finductive OTP Token,0.0,0,0,[],Free,50,FINANCE,Finductive Ltd.,"Dec 26, 2019",support@finductive.com
170,vn.mk.token.baseotp,Keypass SoftToken,0.0,0,0,[],Free,100,BUSINESS,MK GROUP,"Mar 2, 2016",linhltv@mkgroup.com.vn
171,br.com.voegol.tokenagenciasgol,Token | GOL,3.1,143,70,"['Terrivel, empresa criada pelo o filho de um bandido, nao poderia esperar mais que isso', 'Pessimo, como tudo da gol']",Free,100000,FINANCE,GOL Linhas Aéreas,"Sep 14, 2018",support@easysol.net
172,com.qrail.token,QR-OTP,4.8,5,2,"['great', 'GUI ma OTP']",Free,1000,PRODUCTIVITY,EZMCOM,"Oct 6, 2017",ezmcom@gmail.com
173,com.ideasventure.otptoken,AXIOM OTP Token,4.6,27,6,"['Best app', 'Idjdg', 'The best', 'Best app', 'Fine']",Free,10000,TOOLS,Blue Bricks,"Aug 26, 2012",sales@ideasventure.com
174,com.sbi.SBIFreedomPlus,Yono Lite SBI - Mobile Banking,4.2,2490435,1023540,"['The most third class app, you have to do as they say whether you are in hurry to skip thier unnecessary instructions. If they call you to update the app, you have to update otherwise it will not work. If they say to change the password, you must obey. It\'s just irritating app but you don\'t have any choice. I hate such app. If you like to comment, you can\'t because it showing "" It\'s not a valid comments "" What is valid comments, it\'s not described. No FAQ', ""Easy, has lot of features. But the app is still not fast to respond. Doesn't work during crucial times. We have to keep waiting & waiting. Within that time, using same handset I am able to send money through googlepay or paytm. It is not an issue of clearing data or cache. Your server has to work much much faster in these competitive times. Take remedial action or you lose your customers!!!"", 'Unable to open the app for the past 3 or so weeks. It always asks to validate the mobile number. After sending the SMS, it shows the message ""Failed to initiate SMS verification process. Kindly try after sometime"". I have tried updating the app and tried validating by sending message to both the numbers specified, but it never works. Kindly rollback this update or make sure that it works or else your customers might choose not to use your app since they already have a lot of other options.', ""Like the app. It works good. Also, I understand the security feature of changing password at alternate duration but why to force it? What if I'm in hurry? Why can't i skip that? Bank does not ask you to change the password then why this app is forcing it? Put a reminder instead of making it compulsory."", 'When we open the app and it shows that it will send sms to sim 1 (there is only 1 sim) but the number it will send is not mine. Additionally, there is a checkbox below where it says click here if you cannot register and app will send sms to alternative number, which is also not mine. From where are these 2 unknown numbers appearing as the registered number for otp??. I only have one sim and it is what is used for registration. What do I do here? Please help. Thanks.']",Free,50000000,FINANCE,State Bank of India,"Mar 13, 2014",feedback.statebankanywhere@sbi.co.in
175,kr.or.kftc.fsc,디지털OTP(스마트보안카드),2.0,469,304,"['정상적으로 잘 사용중이었는데 업데이트이후에 실행될때 디바이스에 폰넘버를 인식할수없어 실패했다고하면서 에러가 납니다. 참고로 외국에 거주중이고 로밍도 잘 되고있습니다.', '밑에 글처럼 깔자마자 3013에러 나와서 사용이 안됩니다.', '앱깔자마자 오류가 뜨고실행이 안되요 오류번호3013이 대체 뭔가요? 제 명의 핸드폰이고 은행앱본인인증도 다 됐는데 이게 실행이안되서 인터넷금융거래를 못하고 있습니다. -------------------------------------------------- 금융결제원 고객센터에 전화하니 깔끔하게 해결됐습니다!', '보안카드 안 봐도 돼서 간편하긴 한데 로딩 오래 걸리고 조금 복잡한 감이 들어요. 그리고 생체인식기능 (특히 지문인식) 넣어주세요. 이거 안 되는 금융앱은 거의 없어요.']",Free,500000,FINANCE,금융결제원(KFTC),"Mar 1, 2018",kftc.otp@gmail.com
176,com.egypt.ais.aismotp,AIS Mobile OTP,4.2,10,2,"['Excellent application. Security with ease of use', 'Excellent, secure, easy use app']",Free,1000,TOOLS,Advanced Integrated Systems,"Feb 16, 2013",info@ais-egypt.com
177,org.arcon.pam.otp,ARCON Authenticator,3.5,53,13,"['Worst app i have ever seen... I wish i could have given negative rating but unfortunately option is not available here..not able to validate ever after entering 7 digit validation password.', 'Poor application always gets stuck at 7 digit code', ""I forgot to uninstall this app.now, It's say create instance .It does not generate OTP . it's gave big headache"", 'This apk is always giving me error like ""password should be of 7 digit"" even after it is of 7 digit.', 'Weird and very bad UI. Who designs an app filled with a red background!!']",Free,10000,BUSINESS,ARCON,"May 13, 2019",support@arconnet.com
178,com.lpb.softotp,LPB OTP,3.9,37,10,[],Free,5000,FINANCE,Ngân Hàng Bưu Điện Liên Việt,"Dec 23, 2020",lpb.ptud@gmail.com
179,com.atsolution.android.bcotp,BC OTP,3.1,21,4,"['i hate it its in ? but it wont do any thing', 'Weak app']",Free,5000,BUSINESS,비씨카드,"Nov 10, 2014",jolly@atsolution.co.kr
180,com.authenticator.authservice2,TOTP Authenticator – 2FA with Cloud Sync & Widgets,4.2,1577,630,"[""One of the worst apps I ever had to deal with it's complicated it tells you nothing"", 'Wiped my credentials and needed an admin to reset my password. I rely on this for work. Using google auth now.', 'Unreliable. After the last update when I try to backup using cloud sync, the says ""some error occurred"".', 'Good security and fast response', 'Can you Guys Please make it possible to add icons via online search like authy and custom Labels as well. thanks in Advance for your attention ⚠']",Free,100000,TOOLS,BinaryBoot,"May 3, 2018",info@binaryboot.com
181,cy.nbg.nbgcyotp,NBG CY OTP,4.4,27,7,[],Free,5000,FINANCE,National Bank of Greece (Cyprus) Ltd,"Jan 20, 2020",support@nbg.com.cy
