app_id,type,object,status,reference
com.protectimus.totpburner.nfc,url,https://r5---sn-hufvjvgx-ntql.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=251&source=youtube&requiressl=yes&mh=ow&mm=31%2C29&mn=sn-hufvjvgx-ntql%2Csn-ntqe6nes&ms=au%2Crdu&mv=m&mvi=5&pl=21&initcwndbps=1421250&vprv=1&mime=audio%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=685143&dur=50.341&lmt=1611399939484873&mt=1631967651&fvip=5&keepalive=yes&fexp=24001373%2C24007246&c=MWEB&txp=5531432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRAIgSW2y3a2M2ezcvs6RAn5JZbKgCMFPYlQZe4LW7_BO-nICIAi_eBztZtNBesLE6Ry8x91iZ9u5KyX6hoApDZ8za2ft&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAOpI34SxauN1JfZ9SU5Doa-GC4JAxQyA6pV4BH50mSclAiEArUkWuQrgJmRMBNZmzS36mVirPTURHzGXTP_FC1IfFcI%3D&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&range=0-65893&rn=2&rbuf=0,FP,easylist
com.protectimus.totpburner.nfc,url,https://r5---sn-hufvjvgx-ntql.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=251&source=youtube&requiressl=yes&mh=ow&mm=31%2C29&mn=sn-hufvjvgx-ntql%2Csn-ntqe6nes&ms=au%2Crdu&mv=m&mvi=5&pl=21&initcwndbps=1421250&vprv=1&mime=audio%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=685143&dur=50.341&lmt=1611399939484873&mt=1631967651&fvip=5&keepalive=yes&fexp=24001373%2C24007246&c=MWEB&txp=5531432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRAIgSW2y3a2M2ezcvs6RAn5JZbKgCMFPYlQZe4LW7_BO-nICIAi_eBztZtNBesLE6Ry8x91iZ9u5KyX6hoApDZ8za2ft&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAOpI34SxauN1JfZ9SU5Doa-GC4JAxQyA6pV4BH50mSclAiEArUkWuQrgJmRMBNZmzS36mVirPTURHzGXTP_FC1IfFcI%3D&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&range=0-65893&rn=2&rbuf=0,FP,easyprivacy
com.protectimus.totpburner.nfc,url,"https://m.youtube.com/api/stats/qoe?event=streamingstats&fmt=243&afmt=251&cpn=mVTDDNXHXNAV64dL&ei=IttFYfG_McKV4t4P2MGnmAI&el=detailpage&docid=kBwEFz_WIdQ&ns=yt&fexp=23897180%2C23923339%2C23983296%2C24001373%2C24002022%2C24002025%2C24002922%2C24004644%2C24007246%2C24045475%2C24045477%2C24078601%2C24080738%2C24082661%2C24083162%2C24083164%2C24083188%2C24083190%2C24096481%2C24101841%2C24632128&cl=397162147&seq=1&cbrand=samsung&cbr=Chrome%20Mobile&cbrver=78.0.3904.96&c=MWEB&cver=2.20210916.06.01&cplayer=UNIPLAYER&cmodel=sm-a505yn&cos=Android&cosver=10&cplatform=MOBILE&vps=0.000:N,0.062:N&afs=0.061:251::i&vfs=0.062:243:243::d&view=0.062:412:232:2.625&bwe=0.062:130000&vis=0.062:3&cmt=0.062:0.000&conn=0.062:3&bh=0.062:0.000",FP,easylist
com.protectimus.totpburner.nfc,url,"https://m.youtube.com/api/stats/qoe?event=streamingstats&fmt=243&afmt=251&cpn=mVTDDNXHXNAV64dL&ei=IttFYfG_McKV4t4P2MGnmAI&el=detailpage&docid=kBwEFz_WIdQ&ns=yt&fexp=23897180%2C23923339%2C23983296%2C24001373%2C24002022%2C24002025%2C24002922%2C24004644%2C24007246%2C24045475%2C24045477%2C24078601%2C24080738%2C24082661%2C24083162%2C24083164%2C24083188%2C24083190%2C24096481%2C24101841%2C24632128&cl=397162147&seq=1&cbrand=samsung&cbr=Chrome%20Mobile&cbrver=78.0.3904.96&c=MWEB&cver=2.20210916.06.01&cplayer=UNIPLAYER&cmodel=sm-a505yn&cos=Android&cosver=10&cplatform=MOBILE&vps=0.000:N,0.062:N&afs=0.061:251::i&vfs=0.062:243:243::d&view=0.062:412:232:2.625&bwe=0.062:130000&vis=0.062:3&cmt=0.062:0.000&conn=0.062:3&bh=0.062:0.000",FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://clients1.google.com/tbproxy/af/query?q=Chc2LjEuMTcxNS4xNDQyL2VuIChHR0xMKRMZ95ZKsrtvkVgjLWdns_4kFA==,FP,easylist
com.protectimus.totpburner.nfc,url,https://clients1.google.com/tbproxy/af/query?q=Chc2LjEuMTcxNS4xNDQyL2VuIChHR0xMKRMZ95ZKsrtvkVgjLWdns_4kFA==,FP,easyprivacy
com.protectimus.totpburner.nfc,url,"https://r5---sn-ntqe6nes.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&vprv=1&mime=video%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=1124009&dur=50.320&lmt=1611401073223128&keepalive=yes&fexp=24001373,24007246&c=MWEB&txp=5535432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAIEdCTpryMU9z_fEr224Mt-fgHXyPWNUXa1rRf9Qg3jTAiBHocORF6siBXW8SZIIR9f-UcQHzldxBLLQUfEfS-8APg%3D%3D&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&redirect_counter=1&cm2rm=sn-hufvjvgx-ntql76&cms_redirect=yes&mh=ow&mm=29&mn=sn-ntqe6nes&ms=rdu&mt=1631967890&mv=m&mvi=5&pl=21&lsparams=mh,mm,mn,ms,mv,mvi,pl&lsig=AG3C_xAwRQIgMmWc4HytTMYOnkFxm9ru1NkbPczNhglzQeVzZqgDf9sCIQDAzc0lfTno-3HLp24pJ3gmQhhvYrThTezeTf_5CBmUwg%3D%3D&range=0-89357&rn=3&rbuf=0&altitags=242%2C278",FP,easylist
com.protectimus.totpburner.nfc,url,"https://r5---sn-ntqe6nes.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&vprv=1&mime=video%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=1124009&dur=50.320&lmt=1611401073223128&keepalive=yes&fexp=24001373,24007246&c=MWEB&txp=5535432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAIEdCTpryMU9z_fEr224Mt-fgHXyPWNUXa1rRf9Qg3jTAiBHocORF6siBXW8SZIIR9f-UcQHzldxBLLQUfEfS-8APg%3D%3D&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&redirect_counter=1&cm2rm=sn-hufvjvgx-ntql76&cms_redirect=yes&mh=ow&mm=29&mn=sn-ntqe6nes&ms=rdu&mt=1631967890&mv=m&mvi=5&pl=21&lsparams=mh,mm,mn,ms,mv,mvi,pl&lsig=AG3C_xAwRQIgMmWc4HytTMYOnkFxm9ru1NkbPczNhglzQeVzZqgDf9sCIQDAzc0lfTno-3HLp24pJ3gmQhhvYrThTezeTf_5CBmUwg%3D%3D&range=0-89357&rn=3&rbuf=0&altitags=242%2C278",FP,easyprivacy
com.protectimus.totpburner.nfc,url,"https://r5---sn-ntqe6nes.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=251&source=youtube&requiressl=yes&vprv=1&mime=audio%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=685143&dur=50.341&lmt=1611399939484873&keepalive=yes&fexp=24001373,24007246&c=MWEB&txp=5531432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRAIgSW2y3a2M2ezcvs6RAn5JZbKgCMFPYlQZe4LW7_BO-nICIAi_eBztZtNBesLE6Ry8x91iZ9u5KyX6hoApDZ8za2ft&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&redirect_counter=1&cm2rm=sn-hufvjvgx-ntql76&cms_redirect=yes&mh=ow&mm=29&mn=sn-ntqe6nes&ms=rdu&mt=1631967890&mv=m&mvi=5&pl=21&lsparams=mh,mm,mn,ms,mv,mvi,pl&lsig=AG3C_xAwRQIhAKCQ9pEolvdFcQqwvg0A2tHEwRIoETz-BYFIv_8BRjlwAiBWSl5HmEcfz9K8aqWd4hxbDCOFQmUErBR44azAiG9j5g%3D%3D&range=0-65893&rn=4&rbuf=0",FP,easylist
com.protectimus.totpburner.nfc,url,"https://r5---sn-ntqe6nes.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=251&source=youtube&requiressl=yes&vprv=1&mime=audio%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=685143&dur=50.341&lmt=1611399939484873&keepalive=yes&fexp=24001373,24007246&c=MWEB&txp=5531432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRAIgSW2y3a2M2ezcvs6RAn5JZbKgCMFPYlQZe4LW7_BO-nICIAi_eBztZtNBesLE6Ry8x91iZ9u5KyX6hoApDZ8za2ft&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&redirect_counter=1&cm2rm=sn-hufvjvgx-ntql76&cms_redirect=yes&mh=ow&mm=29&mn=sn-ntqe6nes&ms=rdu&mt=1631967890&mv=m&mvi=5&pl=21&lsparams=mh,mm,mn,ms,mv,mvi,pl&lsig=AG3C_xAwRQIhAKCQ9pEolvdFcQqwvg0A2tHEwRIoETz-BYFIv_8BRjlwAiBWSl5HmEcfz9K8aqWd4hxbDCOFQmUErBR44azAiG9j5g%3D%3D&range=0-65893&rn=4&rbuf=0",FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://m.youtube.com/static/favicon.ico,FP,easylist
com.protectimus.totpburner.nfc,url,https://m.youtube.com/static/favicon.ico,FP,easyprivacy
com.protectimus.totpburner.nfc,url,"https://r5---sn-ntqe6nes.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=251&source=youtube&requiressl=yes&vprv=1&mime=audio%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=685143&dur=50.341&lmt=1611399939484873&keepalive=yes&fexp=24001373,24007246&c=MWEB&txp=5531432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRAIgSW2y3a2M2ezcvs6RAn5JZbKgCMFPYlQZe4LW7_BO-nICIAi_eBztZtNBesLE6Ry8x91iZ9u5KyX6hoApDZ8za2ft&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&redirect_counter=1&cm2rm=sn-hufvjvgx-ntql76&cms_redirect=yes&mh=ow&mm=29&mn=sn-ntqe6nes&ms=rdu&mt=1631967890&mv=m&mvi=5&pl=21&lsparams=mh,mm,mn,ms,mv,mvi,pl&lsig=AG3C_xAwRQIhAKCQ9pEolvdFcQqwvg0A2tHEwRIoETz-BYFIv_8BRjlwAiBWSl5HmEcfz9K8aqWd4hxbDCOFQmUErBR44azAiG9j5g%3D%3D&range=65894-144690&rn=5&rbuf=4437",FP,easylist
com.protectimus.totpburner.nfc,url,"https://r5---sn-ntqe6nes.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=251&source=youtube&requiressl=yes&vprv=1&mime=audio%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=685143&dur=50.341&lmt=1611399939484873&keepalive=yes&fexp=24001373,24007246&c=MWEB&txp=5531432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRAIgSW2y3a2M2ezcvs6RAn5JZbKgCMFPYlQZe4LW7_BO-nICIAi_eBztZtNBesLE6Ry8x91iZ9u5KyX6hoApDZ8za2ft&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&redirect_counter=1&cm2rm=sn-hufvjvgx-ntql76&cms_redirect=yes&mh=ow&mm=29&mn=sn-ntqe6nes&ms=rdu&mt=1631967890&mv=m&mvi=5&pl=21&lsparams=mh,mm,mn,ms,mv,mvi,pl&lsig=AG3C_xAwRQIhAKCQ9pEolvdFcQqwvg0A2tHEwRIoETz-BYFIv_8BRjlwAiBWSl5HmEcfz9K8aqWd4hxbDCOFQmUErBR44azAiG9j5g%3D%3D&range=65894-144690&rn=5&rbuf=4437",FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://www.google.com/js/th/yw_eCSGMjhPjDv0AeozivP1osuGalgpkOu_Nl1-Qc2c.js,FP,easylist
com.protectimus.totpburner.nfc,url,https://www.google.com/js/th/yw_eCSGMjhPjDv0AeozivP1osuGalgpkOu_Nl1-Qc2c.js,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://static.doubleclick.net/instream/ad_status.js,FP,easylist
com.protectimus.totpburner.nfc,url,https://static.doubleclick.net/instream/ad_status.js,FP,easyprivacy
com.protectimus.totpburner.nfc,url,"https://r5---sn-ntqe6nes.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&vprv=1&mime=video%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=1124009&dur=50.320&lmt=1611401073223128&keepalive=yes&fexp=24001373,24007246&c=MWEB&txp=5535432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAIEdCTpryMU9z_fEr224Mt-fgHXyPWNUXa1rRf9Qg3jTAiBHocORF6siBXW8SZIIR9f-UcQHzldxBLLQUfEfS-8APg%3D%3D&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&redirect_counter=1&cm2rm=sn-hufvjvgx-ntql76&cms_redirect=yes&mh=ow&mm=29&mn=sn-ntqe6nes&ms=rdu&mt=1631967890&mv=m&mvi=5&pl=21&lsparams=mh,mm,mn,ms,mv,mvi,pl&lsig=AG3C_xAwRQIgMmWc4HytTMYOnkFxm9ru1NkbPczNhglzQeVzZqgDf9sCIQDAzc0lfTno-3HLp24pJ3gmQhhvYrThTezeTf_5CBmUwg%3D%3D&range=89358-266750&rn=6&rbuf=4725",FP,easylist
com.protectimus.totpburner.nfc,url,"https://r5---sn-ntqe6nes.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&vprv=1&mime=video%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=1124009&dur=50.320&lmt=1611401073223128&keepalive=yes&fexp=24001373,24007246&c=MWEB&txp=5535432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAIEdCTpryMU9z_fEr224Mt-fgHXyPWNUXa1rRf9Qg3jTAiBHocORF6siBXW8SZIIR9f-UcQHzldxBLLQUfEfS-8APg%3D%3D&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&redirect_counter=1&cm2rm=sn-hufvjvgx-ntql76&cms_redirect=yes&mh=ow&mm=29&mn=sn-ntqe6nes&ms=rdu&mt=1631967890&mv=m&mvi=5&pl=21&lsparams=mh,mm,mn,ms,mv,mvi,pl&lsig=AG3C_xAwRQIgMmWc4HytTMYOnkFxm9ru1NkbPczNhglzQeVzZqgDf9sCIQDAzc0lfTno-3HLp24pJ3gmQhhvYrThTezeTf_5CBmUwg%3D%3D&range=89358-266750&rn=6&rbuf=4725",FP,easyprivacy
com.protectimus.totpburner.nfc,url,"https://r5---sn-ntqe6nes.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=251&source=youtube&requiressl=yes&vprv=1&mime=audio%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=685143&dur=50.341&lmt=1611399939484873&keepalive=yes&fexp=24001373,24007246&c=MWEB&txp=5531432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRAIgSW2y3a2M2ezcvs6RAn5JZbKgCMFPYlQZe4LW7_BO-nICIAi_eBztZtNBesLE6Ry8x91iZ9u5KyX6hoApDZ8za2ft&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&redirect_counter=1&cm2rm=sn-hufvjvgx-ntql76&cms_redirect=yes&mh=ow&mm=29&mn=sn-ntqe6nes&ms=rdu&mt=1631967890&mv=m&mvi=5&pl=21&lsparams=mh,mm,mn,ms,mv,mvi,pl&lsig=AG3C_xAwRQIhAKCQ9pEolvdFcQqwvg0A2tHEwRIoETz-BYFIv_8BRjlwAiBWSl5HmEcfz9K8aqWd4hxbDCOFQmUErBR44azAiG9j5g%3D%3D&range=144691-295323&rn=7&rbuf=9772",FP,easylist
com.protectimus.totpburner.nfc,url,"https://r5---sn-ntqe6nes.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=251&source=youtube&requiressl=yes&vprv=1&mime=audio%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=685143&dur=50.341&lmt=1611399939484873&keepalive=yes&fexp=24001373,24007246&c=MWEB&txp=5531432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRAIgSW2y3a2M2ezcvs6RAn5JZbKgCMFPYlQZe4LW7_BO-nICIAi_eBztZtNBesLE6Ry8x91iZ9u5KyX6hoApDZ8za2ft&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&redirect_counter=1&cm2rm=sn-hufvjvgx-ntql76&cms_redirect=yes&mh=ow&mm=29&mn=sn-ntqe6nes&ms=rdu&mt=1631967890&mv=m&mvi=5&pl=21&lsparams=mh,mm,mn,ms,mv,mvi,pl&lsig=AG3C_xAwRQIhAKCQ9pEolvdFcQqwvg0A2tHEwRIoETz-BYFIv_8BRjlwAiBWSl5HmEcfz9K8aqWd4hxbDCOFQmUErBR44azAiG9j5g%3D%3D&range=144691-295323&rn=7&rbuf=9772",FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://m.youtube.com/generate_204?XKJ6_Q,FP,easylist
com.protectimus.totpburner.nfc,url,https://m.youtube.com/generate_204?XKJ6_Q,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://m.youtube.com/youtubei/v1/log_event?alt=json&key=AIzaSyAO_FJ2SlqU8Q4STEHLGCilw_Y9_11qcW8,FP,easylist
com.protectimus.totpburner.nfc,url,https://m.youtube.com/youtubei/v1/log_event?alt=json&key=AIzaSyAO_FJ2SlqU8Q4STEHLGCilw_Y9_11qcW8,FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://clients4.google.com/rappor,FP,easylist
com.protectimus.totpburner.nfc,url,https://clients4.google.com/rappor,FP,easyprivacy
com.protectimus.totpburner.nfc,url,"https://r5---sn-ntqe6nes.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&vprv=1&mime=video%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=1124009&dur=50.320&lmt=1611401073223128&keepalive=yes&fexp=24001373,24007246&c=MWEB&txp=5535432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAIEdCTpryMU9z_fEr224Mt-fgHXyPWNUXa1rRf9Qg3jTAiBHocORF6siBXW8SZIIR9f-UcQHzldxBLLQUfEfS-8APg%3D%3D&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&redirect_counter=1&cm2rm=sn-hufvjvgx-ntql76&cms_redirect=yes&mh=ow&mm=29&mn=sn-ntqe6nes&ms=rdu&mt=1631967890&mv=m&mvi=5&pl=21&lsparams=mh,mm,mn,ms,mv,mvi,pl&lsig=AG3C_xAwRQIgMmWc4HytTMYOnkFxm9ru1NkbPczNhglzQeVzZqgDf9sCIQDAzc0lfTno-3HLp24pJ3gmQhhvYrThTezeTf_5CBmUwg%3D%3D&range=266751-744935&rn=8&rbuf=14760",FP,easylist
com.protectimus.totpburner.nfc,url,"https://r5---sn-ntqe6nes.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&vprv=1&mime=video%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=1124009&dur=50.320&lmt=1611401073223128&keepalive=yes&fexp=24001373,24007246&c=MWEB&txp=5535432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAIEdCTpryMU9z_fEr224Mt-fgHXyPWNUXa1rRf9Qg3jTAiBHocORF6siBXW8SZIIR9f-UcQHzldxBLLQUfEfS-8APg%3D%3D&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&redirect_counter=1&cm2rm=sn-hufvjvgx-ntql76&cms_redirect=yes&mh=ow&mm=29&mn=sn-ntqe6nes&ms=rdu&mt=1631967890&mv=m&mvi=5&pl=21&lsparams=mh,mm,mn,ms,mv,mvi,pl&lsig=AG3C_xAwRQIgMmWc4HytTMYOnkFxm9ru1NkbPczNhglzQeVzZqgDf9sCIQDAzc0lfTno-3HLp24pJ3gmQhhvYrThTezeTf_5CBmUwg%3D%3D&range=266751-744935&rn=8&rbuf=14760",FP,easyprivacy
com.protectimus.totpburner.nfc,url,"https://m.youtube.com/api/stats/qoe?event=streamingstats&fmt=243&afmt=251&cpn=mVTDDNXHXNAV64dL&ei=IttFYfG_McKV4t4P2MGnmAI&el=detailpage&docid=kBwEFz_WIdQ&ns=yt&fexp=23897180%2C23923339%2C23983296%2C24001373%2C24002022%2C24002025%2C24002922%2C24004644%2C24007246%2C24045475%2C24045477%2C24078601%2C24080738%2C24082661%2C24083162%2C24083164%2C24083188%2C24083190%2C24096481%2C24101841%2C24632128&cl=397162147&seq=2&cbrand=samsung&cbr=Chrome%20Mobile&cbrver=78.0.3904.96&c=MWEB&cver=2.20210916.06.01&cplayer=UNIPLAYER&cmodel=sm-a505yn&cos=Android&cosver=10&cplatform=MOBILE&cmt=0.151:0.000,10.689:0.000&vps=0.151:B,10.689:B&bwm=10.689:564124:1.954&bwe=10.689:941607&bat=10.689:0.59:1&bh=10.689:0.000",FP,easylist
